Date	Precipitation[mmd-1]	Temperature[degC]	PPFD[mmolm-2s-1]	PET[mmd-1]	
2021-12-01	1.6	-0.125648	55.134705	0.250568121903013
2021-12-02	0.38	1.9135418	72.654144	0.269445967753792
2021-12-03	0.06	3.3612502	115.422187	0.281358490334688
2021-12-04	2.34	0.8577204	44.571514	0.24674980022351
2021-12-05	0.02	1.5617828	71.36595	0.250018475422415
2021-12-06	0.44	1.3384212	19.065272	0.242985843941403
2021-12-07	0	0.1937502	77.549282	0.226301836850843
2021-12-08	0.46	0.3435416	34.523601	0.224151267826694
2021-12-09	1.28	-1.799212	21.126382	0.198582440054369
2021-12-10	0	1.8502082	58.999287	0.233255515880674
2021-12-11	0.04	6.9475828	58.48401	0.285799381305068
2021-12-12	1.14	6.1922918	37.099989	0.273911387278953
2021-12-13	0.6	7.4537368	32.46249	0.284713519151747
2021-12-14	0	6.84625	17.777078	0.27516145922824
2021-12-15	0	3.9752084	44.313875	0.24199705799437
2021-12-16	0	5.585	16.231245	0.256955448481799
2021-12-17	0	5.4247916	46.117347	0.253471844493126
2021-12-18	0.5	1.2104166	23.445132	0.209349332561387
2021-12-19	0	-0.2285416	13.397218	0.19487218867048
2021-12-20	0	-1.921458	106.14719	0.179210436417657
2021-12-21	0	0.5864584	53.846511	0.201423565325151
2021-12-22	0	5.148125	96.099276	0.246272131082199
2021-12-23	0.38	-4.1197916	24.990965	0.160352725547402
2021-12-24	2.04	-4.711875	50.754846	0.155929162486992
2021-12-25	0.02	0.249691	74.972894	0.198181317841684
2021-12-26	0.04	3.6683334	117.998575	0.232961497290219
2021-12-27	1.08	6.5229168	47.405541	0.264015572184131
2021-12-28	1.22	11.21375	50.239568	0.316729385168781
2021-12-29	0.74	12.836874	31.947212	0.337065294598814
2021-12-30	0.12	10.526872	24.218048	0.313954825345321
2021-12-31	0	10.523614	57.453455	0.316862468805505
2022-01-01	0.04	9.485715	40.835751	0.309484746362857
2022-01-02	0.04	8.6116666	57.453455	0.303211566326471
2022-01-03	2.26	6.5760416	29.285922	0.283959988639986
2022-01-04	3.8	3.025625	23.869928	0.248183029059155
2022-01-05	2.82	1.39	36.537097	0.234078799172636
2022-01-06	0.8	1.1016666	37.136487	0.234784577025774
2022-01-07	0.04	1.5806248	29.910322	0.244202608160756
2022-01-08	0.04	2.2775002	24.82046	0.256601560417328
2022-01-09	0.8	3.1741668	23.222247	0.271985400927147
2022-01-10	0.2	1.0891668	54.887403	0.252652083600908
2022-01-11	0.12	1.5695834	60.580128	0.263558809647975
2022-01-12	0	2.4627084	50.900139	0.28007206336927
2022-01-13	0.02	1.99875	45.249079	0.28034073549575
2022-01-14	0.24	2.2552084	55.025497	0.289865383703144
2022-01-15	0	1.7543748	69.776786	0.289987627305044
2022-01-16	0	4.2983334	70.539646	0.33088907179657
2022-01-17	0.68	3.8191668	80.822262	0.332027631763596
2022-01-18	0.26	3.373125	90.065569	0.333711137470692
2022-01-19	0	1.2614584	90.120502	0.311974321649007
2022-01-20	0.92	0.3391664	102.930663	0.30672566360068
2022-01-21	0.52	4.5229166	104.733269	0.376412680022573
2022-01-22	2.86	4.4941668	61.421795	0.385436437180472
2022-01-23	1.06	5.0883334	85.232565	0.40464954332938
2022-01-24	0.44	2.8358334	93.824097	0.378695403444395
2022-01-25	0.04	1.4072916	35.651178	0.365457971575417
2022-01-26	0.06	2.8857784	42.72632	0.39947669590627
2022-01-27	0.92	3.7093662	87.686898	0.424034087780801
2022-01-28	0.04	5.764109	68.624348	0.471596927075729
2022-01-29	2.14	4.8533334	77.793043	0.467215889868005
2022-01-30	0.06	2.12375	97.547194	0.429199517043596
2022-01-31	3.62	3.2120834	123.204819	0.460846357902473
2022-02-01	0.8	4.4110416	44.32769	0.496111158462474
2022-02-02	0.5	5.0135416	37.682622	0.521041345415874
2022-02-03	1.08	6.16125	44.710276	0.558074748622434
2022-02-04	0.16	4.2258336	138.938962	0.531958819621224
2022-02-05	0	5.7600002	113.328828	0.578504022290515
2022-02-06	0.56	2.8533336	132.018883	0.530041963533636
2022-02-07	1.16	5.920188	78.818913	0.612017614162456
2022-02-08	0	8.2779168	174.817994	0.681916349881145
2022-02-09	0	6.4504458	138.439449	0.655782460070869
2022-02-10	2.14	2.7556252	82.375536	0.583945771459116
2022-02-11	4.92	0.9016666	82.643434	0.554316638299467
2022-02-12	0.02	3.8220834	135.738583	0.639940640460635
2022-02-13	0	7.659375	85.061111	0.754169164193984
2022-02-14	0	6.3310416	136.261013	0.737386325229405
2022-02-15	0	8.4322918	193.04743	0.811667413770026
2022-02-16	0.74	7.9025002	175.643491	0.816301750683491
2022-02-17	6.34	7.3304168	153.666056	0.819405359632885
2022-02-18	1.24	5.961875	187.435622	0.799281308565997
2022-02-19	0	7.0591668	109.862734	0.849924018682552
2022-02-20	1.5	5.8970832	134.64161	0.834647861513626
2022-02-21	1.72	6.0468752	148.952379	0.858171214250205
2022-02-22	0.7	5.9935416	75.366246	0.875796397606502
2022-02-23	0	6.0752086	171.622043	0.897848885020988
2022-02-24	0.48	3.473125	186.781387	0.83367320898798
2022-02-25	0.28	3.1816666	221.77231	0.842391529469452
2022-02-26	0	1.0928708	186.702836	0.791614056148399
2022-02-27	0	0.2777084	327.458927	0.781523700349186
2022-02-28	0	0.122166	300.92213	0.792946803185883
2022-03-01	0	0.6058332	327.458927	0.826272125279382
2022-03-02	0	0.6060416	274.385332	0.843425305034437
2022-03-03	0	0.66875	330.035315	0.862953647725859
2022-03-04	0	0.8622916	109.754133	0.88750731591903
2022-03-05	0	-0.2775002	287.267273	0.862850376589858
2022-03-06	0	1.575	106.14719	0.950251224586385
2022-03-07	0	1.6552084	336.991563	0.971796148425441
2022-03-08	0	2.3883334	377.183217	1.01960180892024
2022-03-09	0	3.4741666	375.379746	1.08311531633823
2022-03-10	0	3.2597918	384.654743	1.09426334498476
2022-03-11	0	2.4679168	402.174182	1.08083627446988
2022-03-12	0	3.8426292	411.19154	1.15947891738157
2022-03-13	0	3.5635418	410.933902	1.16782869367037
2022-03-14	3.98	5.2921262	174.679113	1.26552359553452
2022-03-15	4.78	7.4272916	169.526337	1.38448945528734
2022-03-16	0.04	6.4266668	343.947811	1.3615813382273
2022-03-17	0	6.2114584	145.308289	1.37418156474379
2022-03-18	0	5.23125	346.524199	1.34999908435049
2022-03-19	0	6.4277084	370.742247	1.42985011195476
2022-03-20	0	4.9972918	443.138753	1.38233764048819
2022-03-21	0	5.9189584	449.322084	1.45009071628389
2022-03-22	0	7.8419188	467.356801	1.5698271282701
2022-03-23	0	7.83625	453.701944	1.59340373599787
2022-03-24	0	7.8823138	444.684586	1.6196544669814
2022-03-25	0	11.088334	455.763054	1.81116269980532
2022-03-26	0	10.843334	450.867917	1.82442391342957
2022-03-27	0	10.746668	426.907508	1.84521287055074
2022-03-28	0	7.37375	449.064445	1.6871058612371
2022-03-29	0	4.3508334	288.040189	1.5421433713086
2022-03-30	0.22	2.8752082	180.604806	1.48031745258906
2022-03-31	0.6	2.70375	133.456903	1.49060646642085
2022-04-01	0	2.0979166	138.352041	1.47568653039788
2022-04-02	0	2.1329166	262.791586	1.49704885764539
2022-04-03	0	4.3727084	383.366549	1.64853907052939
2022-04-04	0	8.4062502	271.808944	1.91117188839938
2022-04-05	0.6	10.803752	167.465226	2.07862090385572
2022-04-06	0.36	10.153332	290.1013	2.06447859221322
2022-04-07	6.2	6.9414584	213.840212	1.89088077862176
2022-04-08	0	5.6464584	283.66033	1.83175062715373
2022-04-09	0	5.2587498	315.607542	1.82831731876599
2022-04-10	0	6.4229166	309.681849	1.92390982731038
2022-04-11	0	10.0374996	553.665802	2.17853970641438
2022-04-12	0	12.775	550.058859	2.37722840015807
2022-04-13	0	12.114392	456.535971	2.36038047576281
2022-04-14	0.74	8.6958334	289.070745	2.16061284504572
2022-04-15	0.04	6.5445834	170.299253	2.03810077163457
2022-04-16	0	7.184295	524.552617	2.1024428280295
2022-04-17	0	8.5543752	562.425522	2.21754812425253
2022-04-18	0	7.8961776	601.071343	2.193768885318
2022-04-19	0	7.3875	557.788023	2.17931720577087
2022-04-20	0	8.7662502	247.333257	2.29711915027091
2022-04-21	0	11.552708	128.819405	2.514128962346
2022-04-22	0.04	11.67896	469.417911	2.54569161202378
2022-04-23	0.02	9.815625	643.581747	2.43570051079249
2022-04-24	0.28	8.1870834	242.180481	2.33873014495911
2022-04-25	0.78	9.2927082	323.594345	2.43980803180409
2022-04-26	0	11.784792	601.071343	2.64220773505535
2022-04-27	0	11.135208	552.377608	2.61638806809777
2022-04-28	0	11.342086	610.603979	2.6526379075893
2022-04-29	0	12.129792	528.15956	2.73175362582706
2022-04-30	0	11.971668	564.228993	2.74097733267012
2022-05-01	0	13.042708	587.416486	2.84137779513338
2022-05-02	0	13.138124	658.782436	2.86935790406578
2022-05-03	0	12.468958	642.035914	2.83958513616182
2022-05-04	4.34	13.368128	374.864468	2.92764526740084
2022-05-05	0.04	13.445626	581.748432	2.95359225131624
2022-05-06	0	15.780832	526.871366	3.14892359876977
2022-05-07	0	13.778124	591.281068	3.01831319746529
2022-05-08	0	14.430208	548.770665	3.08754221275891
2022-05-09	0	18.712918	704.384506	3.42578927247213
2022-05-10	0	22.423544	613.438006	3.70697814193572
2022-05-11	0	17.562708	582.521349	3.38217462886327
2022-05-12	0	14.626042	706.445616	3.17751903854601
2022-05-13	0	15.713332	491.31721	3.2798720516118
2022-05-14	0	15.820418	647.703968	3.30607753470503
2022-05-15	0	17.401458	717.524085	3.44527842136299
2022-05-16	3.76	17.784378	514.762342	3.49220920103246
2022-05-17	1.72	19.69354	354.768641	3.65312752239173
2022-05-18	0.16	21.206042	683.258123	3.78162185628883
2022-05-19	3.38	19.84597	660.070631	3.69939235803481
2022-05-20	5.8	15.544584	499.046374	3.38320963223152
2022-05-21	0	15.506042	472.251938	3.39506687358565
2022-05-22	0	16.767866	662.131741	3.51050933480291
2022-05-23	0.24	17.096456	495.181792	3.55109187811995
2022-05-24	0.5	15.779168	547.997748	3.4595231700946
2022-05-25	0	17.033742	632.245639	3.5739148761887
2022-05-26	0	15.607918	481.784574	3.47169433387059
2022-05-27	0.62	11.600836	458.339442	3.14669163289803
2022-05-28	0.34	11.09125	475.085965	3.11336721902463
2022-05-29	0.04	10.627012	509.867204	3.0830861339177
2022-05-30	3.48	12.646488	450.352639	3.26820647632055
2022-05-31	3.5	14.044574	611.119257	3.39730125382932
2022-06-01	0.52	14.000834	549.80122	3.4035796189954
2022-06-02	0.02	18.415432	726.799082	3.77818569777342
2022-06-03	2.34	17.466376	696.397703	3.70898523846828
2022-06-04	0.64	20.186874	552.377608	3.93755315461039
2022-06-05	0	19.357292	587.416486	3.88120314526415
2022-06-06	0	19.305416	567.578298	3.88540357321437
2022-06-07	0	20.016668	654.917854	3.94955343060063
2022-06-08	0	17.432708	656.721326	3.74855203053634
2022-06-09	1.72	18.495626	328.747121	3.84203338239853
2022-06-10	0	20.598334	752.562963	4.01587673734778
2022-06-11	0	20.882756	588.70468	4.0439730116369
2022-06-12	0.1	15.247918	716.49353	3.5874355694688
2022-06-13	9.78	15.607918	442.881114	3.62246753986323
2022-06-14	0	19.349376	693.821315	3.93659653972494
2022-06-15	0	18.478542	797.392116	3.86949674453421
2022-06-16	0	19.953958	611.119257	3.99166609891652
2022-06-17	0	23.777294	730.148387	4.28190131670503
2022-06-18	0	23.896666	739.681023	4.29560455763878
2022-06-19	1.46	15.177708	721.646306	3.59818158802328
2022-06-20	6.86	17.804166	167.465226	3.8232917050575
2022-06-21	0	20.163647	738.392829	4.01525729288275
2022-06-22	0	21.894792	782.449065	4.14887063652686
2022-06-23	0	20.899581	798.937949	4.07171722374381
2022-06-24	0.12	22.256666	595.403289	4.17412357115365
2022-06-25	0	24.158749	655.94841	4.312604804398
2022-06-26	0	23.240624	730.406026	4.24269164286636
2022-06-27	0.98	19.611354	626.835224	3.96179470701527
2022-06-28	0.6	19.488334	706.703255	3.94872639616854
2022-06-29	0	23.045833	391.86863	4.21826150679046
2022-06-30	0	16.929792	610.088701	3.73063631408224
2022-07-01	4.7	20.345311	114.906909	4.00315288310037
2022-07-02	0	22.598126	767.248375	4.16732616867636
2022-07-03	0	19.9915308	740.453939	3.9629423822292
2022-07-04	0	19.5141056	618.848421	3.91878658337448
2022-07-05	0	17.5014666	614.7262	3.74956503188025
2022-07-06	0	15.7602894	596.433845	3.59701629162202
2022-07-07	12.1	17.2209862	220.281182	3.7114817690807
2022-07-08	0.2	17.441683	416.344317	3.7213240941619
2022-07-09	2.6	15.7267538	336.218647	3.57037350412961
2022-07-10	0.08	17.4982828	352.192253	3.70793294527443
2022-07-11	0.02	19.5325216	663.419935	3.85964952226814
2022-07-12	0	22.7809264	756.169907	4.09126544226469
2022-07-13	0	18.6651912	509.094288	3.77023538407277
2022-07-14	0	16.401906	450.867917	3.57712279687783
2022-07-15	0	17.307811	549.028304	3.63923809009745
2022-07-16	0	17.5603818	485.649156	3.64737922436702
2022-07-17	0	20.8827446	696.397703	3.88967740964036
2022-07-18	0	24.4821914	659.297714	4.12929614428793
2022-07-19	0	26.3230962	740.969217	4.23427459165116
2022-07-20	0	23.4267112	692.017843	4.02668652530949
2022-07-21	0.12	21.059492	462.204025	3.8439832694936
2022-07-22	0	18.2685208	487.710267	3.62017300892614
2022-07-23	3.6	20.4030636	389.54988	3.76407704285259
2022-07-24	0	23.0348324	726.026166	3.93222238652264
2022-07-25	1.2	19.9816514	582.521349	3.70003572876183
2022-07-26	0	17.5169342	451.383195	3.49872403470443
2022-07-27	0	17.985753	543.36025	3.51742485338413
2022-07-28	0	20.9283258	685.319234	3.71422922757625
2022-07-29	1.94	17.3498566	559.076217	3.43429656763627
2022-07-30	4.38	20.4255556	160.25134	3.64074543249059
2022-07-31	0.18	20.4022944	603.390092	3.6195160851692
2022-08-01	0.26	20.7465332	516.823452	3.62348479356014
2022-08-02	0	23.249102	653.372021	3.77021770689026
2022-08-03	0	25.7506308	676.817153	3.90439180829353
2022-08-04	0	20.8471478	613.438006	3.56763133535036
2022-08-05	0.18	16.9697346	380.017244	3.27261656836433
2022-08-06	0	17.8787634	663.935213	3.31785258692398
2022-08-07	0	19.4432122	668.83035	3.40620692539216
2022-08-08	0	19.795159	646.931051	3.40797084870489
2022-08-09	0	20.140856	622.970642	3.40845763330556
2022-08-10	0	20.7842608	590.250513	3.42766330334555
2022-08-11	0	20.4478736	646.415774	3.38184183435823
2022-08-12	0	20.3212804	599.52551	3.34954694637643
2022-08-13	0	22.3113532	413.51029	3.45131830753376
2022-08-14	0	20.989338	525.325533	3.34325979887944
2022-08-15	0.18	21.933787	358.633223	3.37676430469641
2022-08-16	0	23.1413598	596.433845	3.4233985929527
2022-08-17	0	20.2404526	503.426234	3.21882263586449
2022-08-18	1.96	19.2540034	228.010347	3.13123103109851
2022-08-19	1.2	19.3078222	169.783976	3.10916783750655
2022-08-20	1.1	19.0924792	132.426348	3.06966819736417
2022-08-21	0	18.941718	485.133879	3.03327660886445
2022-08-22	0	18.4444968	489.12728	2.97662421520264
2022-08-23	0	20.1493616	493.120682	3.05492019804992
2022-08-24	0	21.7402684	575.307462	3.12073650721875
2022-08-25	0	20.9513794	430.77209	3.0468543108461
2022-08-26	5.24	19.2458282	341.629062	2.91841023625244
2022-08-27	0.1	18.428189	145.308289	2.84188142362948
2022-08-28	0	17.2099278	506.5179	2.74074253463872
2022-08-29	0	17.2919126	504.456789	2.71875274040352
2022-08-30	0	17.3273636	421.497093	2.693681932912
2022-08-31	0	15.9361844	379.244328	2.58268148851408
2022-09-01	0	16.4975072	408.099875	2.58955281859397
2022-09-02	0	17.97404	436.182505	2.64827375563698
2022-09-03	0	19.0048508	527.386644	2.67794452928686
2022-09-04	0	19.4525158	440.047087	2.67343205070286
2022-09-05	0	18.1817526	474.570688	2.57438637231975
2022-09-06	1.66	19.6351594	341.371423	2.62406717010917
2022-09-07	0	16.6091882	389.034603	2.42981008848923
2022-09-08	8.24	16.912387	131.395793	2.41832270996985
2022-09-09	2.82	16.310372	399.597794	2.35686357010312
2022-09-10	0	15.4321128	325.397817	2.28052763338042
2022-09-11	0	16.0594776	211.006185	2.28672921378309
2022-09-12	0	16.6080904	393.414462	2.28752650562548
2022-09-13	0.24	14.6406632	248.106174	2.15444069498549
2022-09-14	4.6	14.4911482	93.780527	2.11893149943078
2022-09-15	0.24	13.601847	222.084654	2.04426375189409
2022-09-16	0.12	12.4325438	414.540845	1.95525556082689
2022-09-17	5.74	10.850533	270.263111	1.84500745129654
2022-09-18	3.64	11.6792394	277.476998	1.86337476972103
2022-09-19	5.72	11.5069264	234.966594	1.82864347050232
2022-09-20	0	11.3955392	338.022118	1.79721818754145
2022-09-21	0	9.7119808	356.829751	1.68586278564497
2022-09-22	0	11.521555	416.344317	1.75228104815328
2022-09-23	0	12.528748	375.895023	1.77555394185255
2022-09-24	0	12.720727	323.594345	1.75817779311609
2022-09-25	0.1	13.271962	284.948524	1.75728471682498
2022-09-26	0	11.081563	299.891575	1.62886810611747
2022-09-27	0.24	8.4768746	156.644396	1.48197359449758
2022-09-28	3.22	9.2361452	128.046488	1.49350897163954
2022-09-29	0	9.7729162	340.083229	1.49382823973835
2022-09-30	0	10.943543	367.650581	1.5215314322832
2022-10-01	1.22	12.214584	80.640947	1.55160768034162
2022-10-02	0.22	12.629166	237.027705	1.54334376835705
2022-10-03	0.84	12.883542	266.913807	1.52791687731049
2022-10-04	0	13.602686	296.799909	1.53105158503101
2022-10-05	0	13.971236	309.939488	1.51951438749578
2022-10-06	0	11.119168	333.126981	1.37951012322471
2022-10-07	0	11.146456	349.615865	1.35598650791477
2022-10-08	0	9.4316666	195.032579	1.26456917938585
2022-10-09	0	11.992498	338.537396	1.33936776777672
2022-10-10	0	9.63875	305.559628	1.22608336502845
2022-10-11	0	8.06625	294.996437	1.14440846738018
2022-10-12	0	11.395416	308.136016	1.24397123187006
2022-10-13	0	14.382708	215.643684	1.32523040118542
2022-10-14	0.04	15.98896	197.866606	1.3541149280446
2022-10-15	0	16.166252	169.011059	1.33363524857769
2022-10-16	0	18.782498	150.976342	1.39093696807793
2022-10-17	0	14.407502	243.211036	1.22495986500702
2022-10-18	16.82	8.5714584	57.711093	1.01124461649335
2022-10-19	0.1	8.6200002	98.675664	0.991832829956235
2022-10-20	0.4	12.9425	265.110335	1.10634384999054
2022-10-21	1.4	14.474168	116.195103	1.1294406323236
2022-10-22	0.04	13.297918	206.626325	1.07083968732147
2022-10-23	1.64	15.504586	189.364525	1.11175574388887
2022-10-24	0.04	12.828436	109.496494	1.0119511701482
2022-10-25	0	11.63125	146.338844	0.956126394470503
2022-10-26	0	14.183334	163.600644	1.0052863590765
2022-10-27	0	16.988124	221.569376	1.057283761181
2022-10-28	0	15.454584	124.181906	0.994339784907069
2022-10-29	0	14.674792	132.168709	0.952148963856167
2022-10-30	0	12.51125	201.731188	0.87588559179089
2022-10-31	0	12.351252	168.495782	0.851791176776158
2022-11-01	0.16	10.292916	113.361076	0.781588921567967
2022-11-02	0	8.3758334	195.032579	0.717006443975085
2022-11-03	0	9.4485416	154.068008	0.725307693541402
2022-11-04	0.94	7.8045834	45.086792	0.670041507884773
2022-11-05	0	7.7979164	192.456191	0.653737661260572
2022-11-06	0	10.296456	195.547857	0.693181328341687
2022-11-07	0	11.554792	103.570802	0.703666633986697
2022-11-08	0	12.892916	170.556892	0.714910615691216
2022-11-09	0.16	10.0252074	97.38747	0.638417611628582
2022-11-10	0	7.62875	167.465226	0.574268992782716
2022-11-11	0	4.6829166	117.998575	0.50218174762435
2022-11-12	0	1.4527084	122.378435	0.428951374382103
2022-11-13	0.16	5.4039408	66.213174	0.490826928762403
2022-11-14	0.14	7.7952082	159.736062	0.522627313377519
2022-11-15	0	5.8314584	154.325647	0.474279232411226
2022-11-16	1.8	4.8379166	37.099989	0.445098542476188
2022-11-17	4.04	0.8997916	26.794436	0.368184017823495
2022-11-18	1.12	-3.5722916	19.065272	0.290257378712491
2022-11-19	0.26	-3.1772918	152.522175	0.288469742681253
2022-11-20	0.04	-1.218899	150.461065	0.309329561423797
2022-11-21	1.46	0.2315126	70.593034	0.322712742364185
2022-11-22	0.06	4.4803788	62.090953	0.377778543527255
2022-11-23	0	6.0756248	122.120796	0.392610983994725
2022-11-24	1.2	5.3964582	56.422899	0.37331832365765
2022-11-25	1.42	5.890625	76.261088	0.371715093146783
2022-11-26	0.02	2.7777082	98.933303	0.319665382210306
2022-11-27	0.02	4.0702084	125.212462	0.329827344066319
2022-11-28	0	5.1489584	48.693735	0.336949515944391
2022-11-29	1.1	4.0931252	29.113185	0.315617109266065
2022-11-30	0.02	0.5402082	50.497207	0.264077942496212
2022-12-01	0.1	-0.289454	41.995126	0.248516465145858
2022-12-02	0.54	-1.0937502	33.493045	0.234031652335297
2022-12-03	0.28	0.2935418	54.361789	0.24504299598196
2022-12-04	4.74	0.7225592	24.733326	0.245118758737222
2022-12-05	6.64	1.4595832	21.126382	0.248830971545547
2022-12-06	0.64	2.4975	17.519439	0.256070267253406
2022-12-07	0	2.17375	49.466651	0.248052060925614
2022-12-08	2.32	0.5843748	43.28332	0.226725333054755
