Simulation results on grassland dynamics (at population and community level).
Time	PFT	Fraction
3517	0	54.7945
3517	1	2.73973
3517	2	42.4658
3518	0	52.0548
3518	1	4.10959
3518	2	43.8356
3519	0	52.7778
3519	1	2.77778
3519	2	44.4444
3520	0	52
3520	1	4
3520	2	44
3521	0	51.3158
3521	1	3.94737
3521	2	44.7368
3522	0	52.6316
3522	1	3.94737
3522	2	43.4211
3523	0	52.5641
3523	1	5.12821
3523	2	42.3077
3524	0	53.2468
3524	1	3.8961
3524	2	42.8571
3525	0	53.9474
3525	1	3.94737
3525	2	42.1053
3526	0	53.3333
3526	1	5.33333
3526	2	41.3333
3527	0	52
3527	1	5.33333
3527	2	42.6667
3528	0	51.3158
3528	1	6.57895
3528	2	42.1053
3529	0	53.3333
3529	1	5.33333
3529	2	41.3333
3530	0	50.7042
3530	1	4.22535
3530	2	45.0704
3531	0	51.3889
3531	1	4.16667
3531	2	44.4444
3532	0	50
3532	1	5.55556
3532	2	44.4444
3533	0	50.7042
3533	1	4.22535
3533	2	45.0704
3534	0	52.1127
3534	1	4.22535
3534	2	43.662
3535	0	50.6849
3535	1	5.47945
3535	2	43.8356
3536	0	50.6849
3536	1	5.47945
3536	2	43.8356
3537	0	51.3514
3537	1	5.40541
3537	2	43.2432
3538	0	52.0548
3538	1	5.47945
3538	2	42.4658
3539	0	52.7778
3539	1	5.55556
3539	2	41.6667
3540	0	52.7778
3540	1	5.55556
3540	2	41.6667
3541	0	53.4247
3541	1	5.47945
3541	2	41.0959
3542	0	54.0541
3542	1	5.40541
3542	2	40.5405
3543	0	52
3543	1	6.66667
3543	2	41.3333
3544	0	51.9481
3544	1	7.79221
3544	2	40.2597
3545	0	52.7027
3545	1	5.40541
3545	2	41.8919
3546	0	51.3514
3546	1	5.40541
3546	2	43.2432
3547	0	51.3158
3547	1	5.26316
3547	2	43.4211
3548	0	50.6494
3548	1	6.49351
3548	2	42.8571
3549	0	49.3506
3549	1	6.49351
3549	2	44.1558
3550	0	50
3550	1	6.41026
3550	2	43.5897
3551	0	51.2821
3551	1	6.41026
3551	2	42.3077
3552	0	51.3158
3552	1	6.57895
3552	2	42.1053
3553	0	50
3553	1	5.55556
3553	2	44.4444
3554	0	50
3554	1	6.75676
3554	2	43.2432
3555	0	47.8873
3555	1	8.4507
3555	2	43.662
3556	0	48.6111
3556	1	8.33333
3556	2	43.0556
3557	0	49.3151
3557	1	8.21918
3557	2	42.4658
3558	0	48.6486
3558	1	9.45946
3558	2	41.8919
3559	0	48.6111
3559	1	6.94444
3559	2	44.4444
3560	0	49.3151
3560	1	8.21918
3560	2	42.4658
3561	0	48.6486
3561	1	8.10811
3561	2	43.2432
3562	0	50
3562	1	6.75676
3562	2	43.2432
3563	0	49.3506
3563	1	7.79221
3563	2	42.8571
3564	0	50.6849
3564	1	6.84932
3564	2	42.4658
3565	0	52.9412
3565	1	2.94118
3565	2	44.1176
3566	0	52.2388
3566	1	1.49254
3566	2	46.2687
3567	0	51.4286
3567	1	2.85714
3567	2	45.7143
3568	0	52.1127
3568	1	2.8169
3568	2	45.0704
3569	0	52.7778
3569	1	2.77778
3569	2	44.4444
3570	0	52.0548
3570	1	2.73973
3570	2	45.2055
3571	0	52.1127
3571	1	4.22535
3571	2	43.662
3572	0	52.8571
3572	1	4.28571
3572	2	42.8571
3573	0	52.7778
3573	1	5.55556
3573	2	41.6667
3574	0	52.8571
3574	1	7.14286
3574	2	40
3575	0	54.2857
3575	1	4.28571
3575	2	41.4286
3576	0	54.1667
3576	1	5.55556
3576	2	40.2778
3577	0	54.1667
3577	1	5.55556
3577	2	40.2778
3578	0	54.7945
3578	1	5.47945
3578	2	39.726
3579	0	57.1429
3579	1	4.28571
3579	2	38.5714
3580	0	57.3529
3580	1	2.94118
3580	2	39.7059
3581	0	57.1429
3581	1	4.28571
3581	2	38.5714
3582	0	58.8235
3582	1	4.41176
3582	2	36.7647
3583	0	59.4203
3583	1	4.34783
3583	2	36.2319
3584	0	58.4615
3584	1	4.61538
3584	2	36.9231
3585	0	56.7164
3585	1	5.97015
3585	2	37.3134
3586	0	56.7164
3586	1	5.97015
3586	2	37.3134
3587	0	55.0725
3587	1	7.24638
3587	2	37.6812
3588	0	54.1667
3588	1	8.33333
3588	2	37.5
3589	0	54.1667
3589	1	8.33333
3589	2	37.5
3590	0	54.7945
3590	1	6.84932
3590	2	38.3562
3591	0	56.1644
3591	1	6.84932
3591	2	36.9863
3592	0	54.2857
3592	1	7.14286
3592	2	38.5714
3593	0	57.3529
3593	1	5.88235
3593	2	36.7647
3594	0	57.971
3594	1	4.34783
3594	2	37.6812
3595	0	58.5714
3595	1	4.28571
3595	2	37.1429
3596	0	57.3529
3596	1	5.88235
3596	2	36.7647
3597	0	57.5758
3597	1	4.54545
3597	2	37.8788
3598	0	59.0909
3598	1	4.54545
3598	2	36.3636
3599	0	58.8235
3599	1	5.88235
3599	2	35.2941
3600	0	59.4203
3600	1	4.34783
3600	2	36.2319
3601	0	60
3601	1	4.28571
3601	2	35.7143
3602	0	59.7222
3602	1	5.55556
3602	2	34.7222
3603	0	59.7222
3603	1	5.55556
3603	2	34.7222
3604	0	58.9041
3604	1	5.47945
3604	2	35.6164
3605	0	56.9444
3605	1	6.94444
3605	2	36.1111
3606	0	56.9444
3606	1	6.94444
3606	2	36.1111
3607	0	57.971
3607	1	5.7971
3607	2	36.2319
3608	0	57.971
3608	1	4.34783
3608	2	37.6812
3609	0	55.0725
3609	1	5.7971
3609	2	39.1304
3610	0	54.2857
3610	1	5.71429
3610	2	40
3611	0	53.6232
3611	1	5.7971
3611	2	40.5797
3612	0	54.5455
3612	1	1.51515
3612	2	43.9394
3613	0	55.3846
3613	1	3.07692
3613	2	41.5385
3614	0	53.7313
3614	1	4.47761
3614	2	41.791
3615	0	56.0606
3615	1	6.06061
3615	2	37.8788
3616	0	56.7164
3616	1	5.97015
3616	2	37.3134
3617	0	55.2239
3617	1	7.46269
3617	2	37.3134
3618	0	53.7313
3618	1	7.46269
3618	2	38.806
3619	0	53.7313
3619	1	5.97015
3619	2	40.2985
3620	0	55.3846
3620	1	4.61538
3620	2	40
3621	0	53.7313
3621	1	5.97015
3621	2	40.2985
3622	0	53.8462
3622	1	4.61538
3622	2	41.5385
3623	0	54.0984
3623	1	4.91803
3623	2	40.9836
3624	0	53.125
3624	1	6.25
3624	2	40.625
3625	0	51.5152
3625	1	7.57576
3625	2	40.9091
3626	0	53.9683
3626	1	4.7619
3626	2	41.2698
3627	0	55.5556
3627	1	4.7619
3627	2	39.6825
3628	0	56.25
3628	1	4.6875
3628	2	39.0625
3629	0	54.5455
3629	1	6.06061
3629	2	39.3939
3630	0	54.5455
3630	1	6.06061
3630	2	39.3939
3631	0	52.9412
3631	1	7.35294
3631	2	39.7059
3632	0	53.0303
3632	1	7.57576
3632	2	39.3939
3633	0	53.8462
3633	1	7.69231
3633	2	38.4615
3634	0	52.9412
3634	1	8.82353
3634	2	38.2353
3635	0	52.1739
3635	1	10.1449
3635	2	37.6812
3636	0	52.1739
3636	1	8.69565
3636	2	39.1304
3637	0	52.1739
3637	1	8.69565
3637	2	39.1304
3638	0	53.6232
3638	1	8.69565
3638	2	37.6812
3639	0	52.1739
3639	1	10.1449
3639	2	37.6812
3640	0	53.6232
3640	1	10.1449
3640	2	36.2319
3641	0	53.5211
3641	1	9.85915
3641	2	36.6197
3642	0	54.2857
3642	1	8.57143
3642	2	37.1429
3643	0	54.2857
3643	1	7.14286
3643	2	38.5714
3644	0	55.0725
3644	1	5.7971
3644	2	39.1304
3645	0	55.8824
3645	1	5.88235
3645	2	38.2353
3646	0	55.7143
3646	1	5.71429
3646	2	38.5714
3647	0	55.0725
3647	1	5.7971
3647	2	39.1304
3648	0	55.8824
3648	1	2.94118
3648	2	41.1765
3649	0	57.8125
3649	1	3.125
3649	2	39.0625
3650	0	59.375
3650	1	3.125
3650	2	37.5
3651	0	59.375
3651	1	4.6875
3651	2	35.9375
3652	0	59.6774
3652	1	4.83871
3652	2	35.4839
